produto,unidade,semana_inicio,semana_fim,terminal,preco
QAV,R$/litro,2022-02-07,2022-02-11,Paranagua,4.015950
QAV,R$/litro,2022-02-07,2022-02-11,Tramandai,4.032354
QAV,R$/litro,2022-02-07,2022-02-11,Guamaré,4.136662
QAV,R$/litro,2022-02-07,2022-02-11,Duque de Caxias,4.209998
QAV,R$/litro,2022-02-07,2022-02-11,Betim,4.231042
QAV,R$/litro,2022-02-07,2022-02-11,Cubatão,4.062118
QAV,R$/litro,2022-02-07,2022-02-11,Mauá,4.079712
QAV,R$/litro,2022-02-07,2022-02-11,Paulínia,4.122752
QAV,R$/litro,2022-02-07,2022-02-11,São José dos Campos,4.108976
QAV,R$/litro,2022-02-07,2022-02-11,Araucária,4.076264
QAV,R$/litro,2022-02-07,2022-02-11,Canoas,4.092452
QAV,R$/litro,2022-02-14,2022-02-18,Manaus,3.905042
QAV,R$/litro,2022-02-14,2022-02-18,Itaqui,3.938558
QAV,R$/litro,2022-02-14,2022-02-18,Suape,3.917164
QAV,R$/litro,2022-02-14,2022-02-18,Aratu,3.940854
QAV,R$/litro,2022-02-14,2022-02-18,Santos,3.970484
QAV,R$/litro,2022-02-14,2022-02-18,Paranagua,3.959752
QAV,R$/litro,2022-02-14,2022-02-18,Tramandai,3.975856
QAV,R$/litro,2022-02-14,2022-02-18,Guamaré,4.071556
QAV,R$/litro,2022-02-14,2022-02-18,Duque de Caxias,4.150756
QAV,R$/litro,2022-02-14,2022-02-18,Betim,4.171512
QAV,R$/litro,2022-02-14,2022-02-18,Cubatão,4.004908
QAV,R$/litro,2022-02-14,2022-02-18,Mauá,4.022258
QAV,R$/litro,2022-02-14,2022-02-18,Paulínia,4.064708
QAV,R$/litro,2022-02-14,2022-02-18,São José dos Campos,4.051126
QAV,R$/litro,2022-02-14,2022-02-18,Araucária,4.019234
QAV,R$/litro,2022-02-14,2022-02-18,Canoas,4.035132
QAV,R$/litro,2022-02-21,2022-02-25,Manaus,3.798273
QAV,R$/litro,2022-02-21,2022-02-25,Itaqui,3.839625
QAV,R$/litro,2022-02-21,2022-02-25,Suape,3.815348
QAV,R$/litro,2022-02-21,2022-02-25,Aratu,3.842188
QAV,R$/litro,2022-02-21,2022-02-25,Santos,3.875748
QAV,R$/litro,2022-02-21,2022-02-25,Paranagua,3.865593
QAV,R$/litro,2022-02-21,2022-02-25,Tramandai,3.881650
QAV,R$/litro,2022-02-21,2022-02-25,Guamaré,3.967213
QAV,R$/litro,2022-02-21,2022-02-25,Duque de Caxias,4.053058
QAV,R$/litro,2022-02-21,2022-02-25,Betim,4.073478
QAV,R$/litro,2022-02-21,2022-02-25,Cubatão,3.909605
QAV,R$/litro,2022-02-21,2022-02-25,Mauá,3.926675
QAV,R$/litro,2022-02-21,2022-02-25,Paulínia,3.968428
QAV,R$/litro,2022-02-21,2022-02-25,São José dos Campos,3.955065
QAV,R$/litro,2022-02-21,2022-02-25,Araucária,3.924103
QAV,R$/litro,2022-02-21,2022-02-25,Canoas,3.939955
QAV,R$/litro,2022-02-28,2022-03-04,Manaus,4.342898
QAV,R$/litro,2022-02-28,2022-03-04,Itaqui,4.391414
QAV,R$/litro,2022-02-28,2022-03-04,Suape,4.364388
QAV,R$/litro,2022-02-28,2022-03-04,Aratu,4.394088
QAV,R$/litro,2022-02-28,2022-03-04,Santos,4.431196
QAV,R$/litro,2022-02-28,2022-03-04,Paranagua,4.421612
QAV,R$/litro,2022-02-28,2022-03-04,Tramandai,4.437018
QAV,R$/litro,2022-02-28,2022-03-04,Guamaré,4.516964
QAV,R$/litro,2022-02-28,2022-03-04,Duque de Caxias,4.609346
QAV,R$/litro,2022-02-28,2022-03-04,Betim,4.629856
QAV,R$/litro,2022-02-28,2022-03-04,Cubatão,4.465214
QAV,R$/litro,2022-02-28,2022-03-04,Mauá,4.482364
QAV,R$/litro,2022-02-28,2022-03-04,Paulínia,4.524310
QAV,R$/litro,2022-02-28,2022-03-04,São José dos Campos,4.510888
QAV,R$/litro,2022-02-28,2022-03-04,Araucária,4.480398
QAV,R$/litro,2022-02-28,2022-03-04,Canoas,4.495596
QAV,R$/litro,2022-03-07,2022-03-11,Manaus,4.943218
QAV,R$/litro,2022-03-07,2022-03-11,Itaqui,4.995966
QAV,R$/litro,2022-03-07,2022-03-11,Suape,4.967400
QAV,R$/litro,2022-03-07,2022-03-11,Aratu,4.998790
QAV,R$/litro,2022-03-07,2022-03-11,Santos,5.038016
QAV,R$/litro,2022-03-07,2022-03-11,Paranagua,5.028736
QAV,R$/litro,2022-03-07,2022-03-11,Tramandai,5.044190
QAV,R$/litro,2022-03-07,2022-03-11,Guamaré,5.118092
QAV,R$/litro,2022-03-07,2022-03-11,Duque de Caxias,5.213962
QAV,R$/litro,2022-03-07,2022-03-11,Betim,5.234220
QAV,R$/litro,2022-03-07,2022-03-11,Cubatão,5.071612
QAV,R$/litro,2022-03-07,2022-03-11,Mauá,5.088548
QAV,R$/litro,2022-03-07,2022-03-11,Paulínia,5.129980
QAV,R$/litro,2022-03-07,2022-03-11,São José dos Campos,5.116722
QAV,R$/litro,2022-03-07,2022-03-11,Araucária,5.086794
QAV,R$/litro,2022-03-07,2022-03-11,Canoas,5.102044
QAV,R$/litro,2022-03-14,2022-03-18,Manaus,4.414548
QAV,R$/litro,2022-03-14,2022-03-18,Itaqui,4.467636
QAV,R$/litro,2022-03-14,2022-03-18,Suape,4.438870
QAV,R$/litro,2022-03-14,2022-03-18,Aratu,4.470440
QAV,R$/litro,2022-03-14,2022-03-18,Santos,4.509890
QAV,R$/litro,2022-03-14,2022-03-18,Paranagua,4.500656
QAV,R$/litro,2022-03-14,2022-03-18,Tramandai,4.515934
QAV,R$/litro,2022-03-14,2022-03-18,Guamaré,4.591158
QAV,R$/litro,2022-03-14,2022-03-18,Duque de Caxias,4.687706
QAV,R$/litro,2022-03-14,2022-03-18,Betim,4.708174
QAV,R$/litro,2022-03-14,2022-03-18,Cubatão,4.543846
QAV,R$/litro,2022-03-14,2022-03-18,Mauá,4.560962
QAV,R$/litro,2022-03-14,2022-03-18,Paulínia,4.602828
QAV,R$/litro,2022-03-14,2022-03-18,São José dos Campos,4.589432
QAV,R$/litro,2022-03-14,2022-03-18,Araucária,4.559330
QAV,R$/litro,2022-03-14,2022-03-18,Canoas,4.574402
QAV,R$/litro,2022-03-21,2022-03-25,Manaus,4.928484
QAV,R$/litro,2022-03-21,2022-03-25,Itaqui,4.968606
QAV,R$/litro,2022-03-21,2022-03-25,Suape,4.945214
QAV,R$/litro,2022-03-21,2022-03-25,Aratu,4.970936
QAV,R$/litro,2022-03-21,2022-03-25,Santos,5.003080
QAV,R$/litro,2022-03-21,2022-03-25,Paranagua,4.992766
QAV,R$/litro,2022-03-21,2022-03-25,Tramandai,5.008194
QAV,R$/litro,2022-03-21,2022-03-25,Guamaré,5.090492
QAV,R$/litro,2022-03-21,2022-03-25,Duque de Caxias,5.172712
QAV,R$/litro,2022-03-21,2022-03-25,Betim,5.192238
QAV,R$/litro,2022-03-21,2022-03-25,Cubatão,5.035472
QAV,R$/litro,2022-03-21,2022-03-25,Mauá,5.051800
QAV,R$/litro,2022-03-21,2022-03-25,Paulínia,5.091744
QAV,R$/litro,2022-03-21,2022-03-25,São José dos Campos,5.078962
QAV,R$/litro,2022-03-21,2022-03-25,Araucária,5.048738
QAV,R$/litro,2022-03-21,2022-03-25,Canoas,5.063968
QAV,R$/litro,2022-03-28,2022-04-01,Manaus,4.957978
QAV,R$/litro,2022-03-28,2022-04-01,Itaqui,5.012852
QAV,R$/litro,2022-03-28,2022-04-01,Suape,4.983984
QAV,R$/litro,2022-03-28,2022-04-01,Aratu,5.015594
QAV,R$/litro,2022-03-28,2022-04-01,Santos,5.055078
QAV,R$/litro,2022-03-28,2022-04-01,Paranagua,5.045874
QAV,R$/litro,2022-03-28,2022-04-01,Tramandai,5.060834
QAV,R$/litro,2022-03-28,2022-04-01,Guamaré,5.125900
QAV,R$/litro,2022-03-28,2022-04-01,Duque de Caxias,5.220784
QAV,R$/litro,2022-03-28,2022-04-01,Betim,5.239860
QAV,R$/litro,2022-03-28,2022-04-01,Cubatão,5.086720
QAV,R$/litro,2022-03-28,2022-04-01,Mauá,5.102670
QAV,R$/litro,2022-03-28,2022-04-01,Paulínia,5.141686
QAV,R$/litro,2022-03-28,2022-04-01,São José dos Campos,5.129204
QAV,R$/litro,2022-03-28,2022-04-01,Araucária,5.100552
QAV,R$/litro,2022-03-28,2022-04-01,Canoas,5.115318
QAV,R$/litro,2022-04-04,2022-04-08,Manaus,4.965184
QAV,R$/litro,2022-04-04,2022-04-08,Itaqui,5.077698
QAV,R$/litro,2022-04-04,2022-04-08,Suape,5.026504
QAV,R$/litro,2022-04-04,2022-04-08,Aratu,5.083122
QAV,R$/litro,2022-04-04,2022-04-08,Santos,5.153914
QAV,R$/litro,2022-04-04,2022-04-08,Paranagua,5.149132
QAV,R$/litro,2022-04-04,2022-04-08,Tramandai,5.166430
QAV,R$/litro,2022-04-04,2022-04-08,Guamaré,5.166672
QAV,R$/litro,2022-04-04,2022-04-08,Duque de Caxias,5.317576
QAV,R$/litro,2022-04-04,2022-04-08,Betim,5.336418
QAV,R$/litro,2022-04-04,2022-04-08,Cubatão,5.185166
QAV,R$/litro,2022-04-04,2022-04-08,Mauá,5.200918
QAV,R$/litro,2022-04-04,2022-04-08,Paulínia,5.239456
QAV,R$/litro,2022-04-04,2022-04-08,São José dos Campos,5.227124
QAV,R$/litro,2022-04-04,2022-04-08,Araucária,5.203138
QAV,R$/litro,2022-04-04,2022-04-08,Canoas,5.220244
QAV,R$/litro,2022-04-11,2022-04-14,Manaus,4.859565
QAV,R$/litro,2022-04-11,2022-04-14,Itaqui,4.977105
QAV,R$/litro,2022-04-11,2022-04-14,Suape,4.923875
QAV,R$/litro,2022-04-11,2022-04-14,Aratu,4.983038
QAV,R$/litro,2022-04-11,2022-04-14,Santos,5.057048
QAV,R$/litro,2022-04-11,2022-04-14,Paranagua,5.052638
QAV,R$/litro,2022-04-11,2022-04-14,Tramandai,5.071260
QAV,R$/litro,2022-04-11,2022-04-14,Guamaré,5.063925
QAV,R$/litro,2022-04-11,2022-04-14,Duque de Caxias,5.220565
QAV,R$/litro,2022-04-11,2022-04-14,Betim,5.239393
QAV,R$/litro,2022-04-11,2022-04-14,Cubatão,5.088275
QAV,R$/litro,2022-04-11,2022-04-14,Mauá,5.104013
QAV,R$/litro,2022-04-11,2022-04-14,Paulínia,5.142515
QAV,R$/litro,2022-04-11,2022-04-14,São José dos Campos,5.130195
QAV,R$/litro,2022-04-11,2022-04-14,Araucária,5.106600
QAV,R$/litro,2022-04-11,2022-04-14,Canoas,5.125028
QAV,R$/litro,2022-04-18,2022-04-22,Manaus,5.244360
QAV,R$/litro,2022-04-18,2022-04-22,Itaqui,5.304988
QAV,R$/litro,2022-04-18,2022-04-22,Suape,5.274126
QAV,R$/litro,2022-04-18,2022-04-22,Aratu,5.307580
QAV,R$/litro,2022-04-18,2022-04-22,Santos,5.349322
QAV,R$/litro,2022-04-18,2022-04-22,Paranagua,5.340552
QAV,R$/litro,2022-04-18,2022-04-22,Tramandai,5.354096
QAV,R$/litro,2022-04-18,2022-04-22,Guamaré,5.413874
QAV,R$/litro,2022-04-18,2022-04-22,Duque de Caxias,5.512490
QAV,R$/litro,2022-04-18,2022-04-22,Betim,5.531276
QAV,R$/litro,2022-04-18,2022-04-22,Cubatão,5.380482
QAV,R$/litro,2022-04-18,2022-04-22,Mauá,5.396186
QAV,R$/litro,2022-04-18,2022-04-22,Paulínia,5.434608
QAV,R$/litro,2022-04-18,2022-04-22,São José dos Campos,5.422314
QAV,R$/litro,2022-04-18,2022-04-22,Araucária,5.394396
QAV,R$/litro,2022-04-18,2022-04-22,Canoas,5.407746
QAV,R$/litro,2022-04-25,2022-04-29,Manaus,5.582902
QAV,R$/litro,2022-04-25,2022-04-29,Itaqui,5.627878
QAV,R$/litro,2022-04-25,2022-04-29,Suape,5.602514
QAV,R$/litro,2022-04-25,2022-04-29,Aratu,5.630344
QAV,R$/litro,2022-04-25,2022-04-29,Santos,5.665114
QAV,R$/litro,2022-04-25,2022-04-29,Paranagua,5.655202
QAV,R$/litro,2022-04-25,2022-04-29,Tramandai,5.670408
QAV,R$/litro,2022-04-25,2022-04-29,Guamaré,5.749892
QAV,R$/litro,2022-04-25,2022-04-29,Duque de Caxias,5.837198
QAV,R$/litro,2022-04-25,2022-04-29,Betim,5.857010
QAV,R$/litro,2022-04-25,2022-04-29,Cubatão,5.697976
QAV,R$/litro,2022-04-25,2022-04-29,Mauá,5.714538
QAV,R$/litro,2022-04-25,2022-04-29,Paulínia,5.755058
QAV,R$/litro,2022-04-25,2022-04-29,São José dos Campos,5.742092
QAV,R$/litro,2022-04-25,2022-04-29,Araucária,5.711986
QAV,R$/litro,2022-04-25,2022-04-29,Canoas,5.726996
QAV,R$/litro,2022-05-02,2022-05-06,Manaus,6.140470
QAV,R$/litro,2022-05-02,2022-05-06,Itaqui,6.208116
QAV,R$/litro,2022-05-02,2022-05-06,Suape,6.169304
QAV,R$/litro,2022-05-02,2022-05-06,Aratu,6.211496
QAV,R$/litro,2022-05-02,2022-05-06,Santos,6.197554
QAV,R$/litro,2022-05-02,2022-05-06,Paranagua,6.188818
QAV,R$/litro,2022-05-02,2022-05-06,Tramandai,6.205450
QAV,R$/litro,2022-05-02,2022-05-06,Guamaré,6.319564
QAV,R$/litro,2022-05-02,2022-05-06,Duque de Caxias,6.372996
QAV,R$/litro,2022-05-02,2022-05-06,Betim,6.393196
QAV,R$/litro,2022-05-02,2022-05-06,Cubatão,6.231054
QAV,R$/litro,2022-05-02,2022-05-06,Mauá,6.247944
QAV,R$/litro,2022-05-02,2022-05-06,Paulínia,6.289256
QAV,R$/litro,2022-05-02,2022-05-06,São José dos Campos,6.276036
QAV,R$/litro,2022-05-02,2022-05-06,Araucária,6.246710
QAV,R$/litro,2022-05-02,2022-05-06,Canoas,6.263138
QAV,R$/litro,2022-05-09,2022-05-13,Manaus,5.922730
QAV,R$/litro,2022-05-09,2022-05-13,Itaqui,5.975814
QAV,R$/litro,2022-05-09,2022-05-13,Suape,5.943134
QAV,R$/litro,2022-05-09,2022-05-13,Aratu,5.978908
QAV,R$/litro,2022-05-09,2022-05-13,Santos,5.967734
QAV,R$/litro,2022-05-09,2022-05-13,Paranagua,5.957988
QAV,R$/litro,2022-05-09,2022-05-13,Tramandai,5.975400
QAV,R$/litro,2022-05-09,2022-05-13,Guamaré,6.095984
QAV,R$/litro,2022-05-09,2022-05-13,Duque de Caxias,6.146206
QAV,R$/litro,2022-05-09,2022-05-13,Betim,6.166752
QAV,R$/litro,2022-05-09,2022-05-13,Cubatão,6.001814
QAV,R$/litro,2022-05-09,2022-05-13,Mauá,6.018994
QAV,R$/litro,2022-05-09,2022-05-13,Paulínia,6.061018
QAV,R$/litro,2022-05-09,2022-05-13,São José dos Campos,6.047570
QAV,R$/litro,2022-05-09,2022-05-13,Araucária,6.016876
QAV,R$/litro,2022-05-09,2022-05-13,Canoas,6.034082
QAV,R$/litro,2022-05-16,2022-05-20,Manaus,5.229552
QAV,R$/litro,2022-05-16,2022-05-20,Itaqui,5.298516
QAV,R$/litro,2022-05-16,2022-05-20,Suape,5.259002
QAV,R$/litro,2022-05-16,2022-05-20,Aratu,5.302856
QAV,R$/litro,2022-05-16,2022-05-20,Santos,5.290710
QAV,R$/litro,2022-05-16,2022-05-20,Paranagua,5.282010
QAV,R$/litro,2022-05-16,2022-05-20,Tramandai,5.302414
QAV,R$/litro,2022-05-16,2022-05-20,Guamaré,5.406918
QAV,R$/litro,2022-05-16,2022-05-20,Duque de Caxias,5.463420
QAV,R$/litro,2022-05-16,2022-05-20,Betim,5.483304
QAV,R$/litro,2022-05-16,2022-05-20,Cubatão,5.323690
QAV,R$/litro,2022-05-16,2022-05-20,Mauá,5.340314
QAV,R$/litro,2022-05-16,2022-05-20,Paulínia,5.380982
QAV,R$/litro,2022-05-16,2022-05-20,São José dos Campos,5.368000
QAV,R$/litro,2022-05-16,2022-05-20,Araucária,5.339000
QAV,R$/litro,2022-05-16,2022-05-20,Canoas,5.359202
QAV,R$/litro,2022-05-23,2022-05-27,Manaus,4.905692
QAV,R$/litro,2022-05-23,2022-05-27,Itaqui,4.994588
QAV,R$/litro,2022-05-23,2022-05-27,Suape,4.946742
QAV,R$/litro,2022-05-23,2022-05-27,Aratu,4.999376
QAV,R$/litro,2022-05-23,2022-05-27,Santos,4.983606
QAV,R$/litro,2022-05-23,2022-05-27,Paranagua,4.976272
QAV,R$/litro,2022-05-23,2022-05-27,Tramandai,4.995876
QAV,R$/litro,2022-05-23,2022-05-27,Guamaré,5.089866
QAV,R$/litro,2022-05-23,2022-05-27,Duque de Caxias,5.150718
QAV,R$/litro,2022-05-23,2022-05-27,Betim,5.169958
QAV,R$/litro,2022-05-23,2022-05-27,Cubatão,5.015516
QAV,R$/litro,2022-05-23,2022-05-27,Mauá,5.031600
QAV,R$/litro,2022-05-23,2022-05-27,Paulínia,5.070952
QAV,R$/litro,2022-05-23,2022-05-27,São José dos Campos,5.058362
QAV,R$/litro,2022-05-23,2022-05-27,Araucária,5.031414
QAV,R$/litro,2022-05-23,2022-05-27,Canoas,5.050826
QAV,R$/litro,2022-05-30,2022-06-03,Manaus,5.231420
QAV,R$/litro,2022-05-30,2022-06-03,Itaqui,5.318355
QAV,R$/litro,2022-05-30,2022-06-03,Suape,5.271390
QAV,R$/litro,2022-05-30,2022-06-03,Aratu,5.323050
QAV,R$/litro,2022-05-30,2022-06-03,Santos,5.307573
QAV,R$/litro,2022-05-30,2022-06-03,Paranagua,5.300095
QAV,R$/litro,2022-05-30,2022-06-03,Tramandai,5.319605
QAV,R$/litro,2022-05-30,2022-06-03,Guamaré,5.414333
QAV,R$/litro,2022-05-30,2022-06-03,Duque de Caxias,5.474468
QAV,R$/litro,2022-05-30,2022-06-03,Betim,5.493685
QAV,R$/litro,2022-05-30,2022-06-03,Cubatão,5.339440
QAV,R$/litro,2022-05-30,2022-06-03,Mauá,5.355505
QAV,R$/litro,2022-05-30,2022-06-03,Paulínia,5.394803
QAV,R$/litro,2022-05-30,2022-06-03,São José dos Campos,5.382228
QAV,R$/litro,2022-05-30,2022-06-03,Araucária,5.355170
QAV,R$/litro,2022-05-30,2022-06-03,Canoas,5.374483
QAV,R$/litro,2022-06-06,2022-06-10,Manaus,5.704344
QAV,R$/litro,2022-06-06,2022-06-10,Itaqui,5.767218
QAV,R$/litro,2022-06-06,2022-06-10,Suape,5.730648
QAV,R$/litro,2022-06-06,2022-06-10,Aratu,5.770800
QAV,R$/litro,2022-06-06,2022-06-10,Santos,5.758564
QAV,R$/litro,2022-06-06,2022-06-10,Paranagua,5.749434
QAV,R$/litro,2022-06-06,2022-06-10,Tramandai,5.767622
QAV,R$/litro,2022-06-06,2022-06-10,Guamaré,5.876492
QAV,R$/litro,2022-06-06,2022-06-10,Duque de Caxias,5.928854
QAV,R$/litro,2022-06-06,2022-06-10,Betim,5.948462
QAV,R$/litro,2022-06-06,2022-06-10,Cubatão,5.791086
QAV,R$/litro,2022-06-06,2022-06-10,Mauá,5.807476
QAV,R$/litro,2022-06-06,2022-06-10,Paulínia,5.847572
QAV,R$/litro,2022-06-06,2022-06-10,São José dos Campos,5.834742
QAV,R$/litro,2022-06-06,2022-06-10,Araucária,5.805626
QAV,R$/litro,2022-06-06,2022-06-10,Canoas,5.823616
QAV,R$/litro,2022-06-13,2022-06-17,Manaus,6.160050
QAV,R$/litro,2022-06-13,2022-06-17,Itaqui,6.224900
QAV,R$/litro,2022-06-13,2022-06-17,Suape,6.187078
QAV,R$/litro,2022-06-13,2022-06-17,Aratu,6.228500
QAV,R$/litro,2022-06-13,2022-06-17,Santos,6.215612
QAV,R$/litro,2022-06-13,2022-06-17,Paranagua,6.206688
QAV,R$/litro,2022-06-13,2022-06-17,Tramandai,6.224560
QAV,R$/litro,2022-06-13,2022-06-17,Guamaré,6.339560
QAV,R$/litro,2022-06-13,2022-06-17,Duque de Caxias,6.393654
QAV,R$/litro,2022-06-13,2022-06-17,Betim,6.414152
QAV,R$/litro,2022-06-13,2022-06-17,Cubatão,6.249608
QAV,R$/litro,2022-06-13,2022-06-17,Mauá,6.266746
QAV,R$/litro,2022-06-13,2022-06-17,Paulínia,6.308670
QAV,R$/litro,2022-06-13,2022-06-17,São José dos Campos,6.295258
QAV,R$/litro,2022-06-13,2022-06-17,Araucária,6.265438
QAV,R$/litro,2022-06-13,2022-06-17,Canoas,6.283102
QAV,R$/litro,2022-06-20,2022-06-24,Manaus,6.203020
QAV,R$/litro,2022-06-20,2022-06-24,Itaqui,6.289410
QAV,R$/litro,2022-06-20,2022-06-24,Suape,6.241990
QAV,R$/litro,2022-06-20,2022-06-24,Aratu,6.293988
QAV,R$/litro,2022-06-20,2022-06-24,Santos,6.277973
QAV,R$/litro,2022-06-20,2022-06-24,Paranagua,6.270585
QAV,R$/litro,2022-06-20,2022-06-24,Tramandai,6.289443
QAV,R$/litro,2022-06-20,2022-06-24,Guamaré,6.397003
QAV,R$/litro,2022-06-20,2022-06-24,Duque de Caxias,6.458970
QAV,R$/litro,2022-06-20,2022-06-24,Betim,6.479810
QAV,R$/litro,2022-06-20,2022-06-24,Cubatão,6.312533
QAV,R$/litro,2022-06-20,2022-06-24,Mauá,6.329958
QAV,R$/litro,2022-06-20,2022-06-24,Paulínia,6.372578
QAV,R$/litro,2022-06-20,2022-06-24,São José dos Campos,6.358940
QAV,R$/litro,2022-06-20,2022-06-24,Araucária,6.330310
QAV,R$/litro,2022-06-20,2022-06-24,Canoas,6.348958
QAV,R$/litro,2022-06-27,2022-07-01,Manaus,5.914246
QAV,R$/litro,2022-06-27,2022-07-01,Itaqui,6.008352
QAV,R$/litro,2022-06-27,2022-07-01,Suape,5.957358
QAV,R$/litro,2022-06-27,2022-07-01,Aratu,6.013568
QAV,R$/litro,2022-06-27,2022-07-01,Santos,5.997012
QAV,R$/litro,2022-06-27,2022-07-01,Paranagua,5.990174
QAV,R$/litro,2022-06-27,2022-07-01,Tramandai,6.010540
QAV,R$/litro,2022-06-27,2022-07-01,Guamaré,6.113858
QAV,R$/litro,2022-06-27,2022-07-01,Duque de Caxias,6.179742
QAV,R$/litro,2022-06-27,2022-07-01,Betim,6.200780
QAV,R$/litro,2022-06-27,2022-07-01,Cubatão,6.031906
QAV,R$/litro,2022-06-27,2022-07-01,Mauá,6.049496
QAV,R$/litro,2022-06-27,2022-07-01,Paulínia,6.092522
QAV,R$/litro,2022-06-27,2022-07-01,São José dos Campos,6.078752
QAV,R$/litro,2022-06-27,2022-07-01,Araucária,6.050472
QAV,R$/litro,2022-06-27,2022-07-01,Canoas,6.070628
QAV,R$/litro,2022-07-04,2022-07-08,Manaus,5.428118
QAV,R$/litro,2022-07-04,2022-07-08,Itaqui,5.514378
QAV,R$/litro,2022-07-04,2022-07-08,Suape,5.466590
QAV,R$/litro,2022-07-04,2022-07-08,Aratu,5.519238
QAV,R$/litro,2022-07-04,2022-07-08,Santos,5.503673
QAV,R$/litro,2022-07-04,2022-07-08,Paranagua,5.496320
QAV,R$/litro,2022-07-04,2022-07-08,Tramandai,5.516248
QAV,R$/litro,2022-07-04,2022-07-08,Guamaré,5.626943
QAV,R$/litro,2022-07-04,2022-07-08,Duque de Caxias,5.690898
QAV,R$/litro,2022-07-04,2022-07-08,Betim,5.712455
QAV,R$/litro,2022-07-04,2022-07-08,Cubatão,5.539423
QAV,R$/litro,2022-07-04,2022-07-08,Mauá,5.557443
QAV,R$/litro,2022-07-04,2022-07-08,Paulínia,5.601530
QAV,R$/litro,2022-07-04,2022-07-08,São José dos Campos,5.587425
QAV,R$/litro,2022-07-04,2022-07-08,Araucária,5.558103
QAV,R$/litro,2022-07-04,2022-07-08,Canoas,5.577810
QAV,R$/litro,2022-07-11,2022-07-15,Manaus,5.535272
QAV,R$/litro,2022-07-11,2022-07-15,Itaqui,5.609864
QAV,R$/litro,2022-07-11,2022-07-15,Suape,5.567168
QAV,R$/litro,2022-07-11,2022-07-15,Aratu,5.614152
QAV,R$/litro,2022-07-11,2022-07-15,Santos,5.600112
QAV,R$/litro,2022-07-11,2022-07-15,Paranagua,5.591950
QAV,R$/litro,2022-07-11,2022-07-15,Tramandai,5.611116
QAV,R$/litro,2022-07-11,2022-07-15,Guamaré,5.728530
QAV,R$/litro,2022-07-11,2022-07-15,Duque de Caxias,5.788520
QAV,R$/litro,2022-07-11,2022-07-15,Betim,5.810210
QAV,R$/litro,2022-07-11,2022-07-15,Cubatão,5.636088
QAV,R$/litro,2022-07-11,2022-07-15,Mauá,5.654222
QAV,R$/litro,2022-07-11,2022-07-15,Paulínia,5.698588
QAV,R$/litro,2022-07-11,2022-07-15,São José dos Campos,5.684390
QAV,R$/litro,2022-07-11,2022-07-15,Araucária,5.654120
QAV,R$/litro,2022-07-11,2022-07-15,Canoas,5.673068
QAV,R$/litro,2022-07-18,2022-07-22,Manaus,5.425674
QAV,R$/litro,2022-07-18,2022-07-22,Itaqui,5.504028
QAV,R$/litro,2022-07-18,2022-07-22,Suape,5.459536
QAV,R$/litro,2022-07-18,2022-07-22,Aratu,5.508632
QAV,R$/litro,2022-07-18,2022-07-22,Santos,5.494320
QAV,R$/litro,2022-07-18,2022-07-22,Paranagua,5.486434
QAV,R$/litro,2022-07-18,2022-07-22,Tramandai,5.506356
QAV,R$/litro,2022-07-18,2022-07-22,Guamaré,5.622412
QAV,R$/litro,2022-07-18,2022-07-22,Duque de Caxias,5.684498
QAV,R$/litro,2022-07-18,2022-07-22,Betim,5.706392
QAV,R$/litro,2022-07-18,2022-07-22,Cubatão,5.530636
QAV,R$/litro,2022-07-18,2022-07-22,Mauá,5.548940
QAV,R$/litro,2022-07-18,2022-07-22,Paulínia,5.593720
QAV,R$/litro,2022-07-18,2022-07-22,São José dos Campos,5.579392
QAV,R$/litro,2022-07-18,2022-07-22,Araucária,5.549190
QAV,R$/litro,2022-07-18,2022-07-22,Canoas,5.568888
QAV,R$/litro,2022-07-25,2022-07-29,Manaus,5.239616
QAV,R$/litro,2022-07-25,2022-07-29,Itaqui,5.340678
QAV,R$/litro,2022-07-25,2022-07-29,Suape,5.286444
QAV,R$/litro,2022-07-25,2022-07-29,Aratu,5.346562
QAV,R$/litro,2022-07-25,2022-07-29,Santos,5.329732
QAV,R$/litro,2022-07-25,2022-07-29,Paranagua,5.323384
QAV,R$/litro,2022-07-25,2022-07-29,Tramandai,5.345508
QAV,R$/litro,2022-07-25,2022-07-29,Guamaré,5.444376
QAV,R$/litro,2022-07-25,2022-07-29,Duque de Caxias,5.514134
QAV,R$/litro,2022-07-25,2022-07-29,Betim,5.535362
QAV,R$/litro,2022-07-25,2022-07-29,Cubatão,5.364944
QAV,R$/litro,2022-07-25,2022-07-29,Mauá,5.382694
QAV,R$/litro,2022-07-25,2022-07-29,Paulínia,5.426114
QAV,R$/litro,2022-07-25,2022-07-29,São José dos Campos,5.412222
QAV,R$/litro,2022-07-25,2022-07-29,Araucária,5.384232
QAV,R$/litro,2022-07-25,2022-07-29,Canoas,5.406142
QAV,R$/litro,2022-08-01,2022-08-05,Manaus,5.004710
QAV,R$/litro,2022-08-01,2022-08-05,Itaqui,5.134016
QAV,R$/litro,2022-08-01,2022-08-05,Suape,5.067430
QAV,R$/litro,2022-08-01,2022-08-05,Aratu,5.141410
QAV,R$/litro,2022-08-01,2022-08-05,Santos,5.121122
QAV,R$/litro,2022-08-01,2022-08-05,Paranagua,5.116732
QAV,R$/litro,2022-08-01,2022-08-05,Tramandai,5.141166
QAV,R$/litro,2022-08-01,2022-08-05,Guamaré,5.223454
